unidade,curso,ano,modalidade,chamada,nota_1,nota_2_1,nota_2_2,nota_final,nota_redacao,classificacao_carreira,classificacao_curso,redacao
Poli,Engenharia Mecatrônica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,50,59.0,30.0,481.85,35.0,48,24,https://drive.google.com/open?id=1dAgUbtiLpxFpLAMcppV6YFwyywGM-zx8
EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Segunda,69,48.5,58.33,611.67,25.0,201,99,
Poli,Engenharia de Minas,2021,Escola Pública (EP),Primeira,57,56.0,30.0,497.78,33.5,312,25,https://drive.google.com/open?id=1qR5vxO7jMJbZ_CfD-7FqzqSPr_CDEqm7
FFLCH,História,2021,Ampla Concorrência (AC),Primeira,65,62.0,57.0,639.0,40.0,50,48,https://drive.google.com/open?id=1_b2leWf-CcnIzATwb_vseHkVt0dS5hVt
EACH,Gestão de Políticas Públicas,2021,Ampla Concorrência (AC),Primeira,62,68.0,55.83,642.41,39.5,2,2,https://drive.google.com/open?id=1xO4Weifpmi1fxKqxJC-EMviiom0_MHpV
IME,Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,79,64.0,85.83,792.04,41.5,6,6,
Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Terceira,79,69.5,54.17,704.81,41.0,469,140,https://drive.google.com/open?id=1KCgRbFaXgYZtxsJPHdpe_JsIxJSmDXXd
ICMC,Ciências de Computação,2021,Escola Pública (EP),Primeira,69,56.0,70.0,675.56,33.0,9,5,
EACH,Sistemas de Informação,2021,Escola Pública (EP),Primeira,57,58.0,37.5,529.44,31.0,67,33,https://drive.google.com/open?id=1S6sD2668oJBmMYMYJ8DIZgp04_4mRdVi
EACH,Gestão de Políticas Públicas,2021,Ampla Concorrência (AC),Primeira,61,60.0,51.67,598.15,38.0,6,6,
EESC,Engenharia Elétrica (energia e automação),2021,Ampla Concorrência (AC),Terceira,64,57.5,80.83,698.15,33.5,34,34,
Poli,Engenharia de Petróleo,2021,Ampla Concorrência (AC),Terceira,76,49.5,71.67,685.37,25.0,611,54,
Poli,Engenharia de Petróleo,2021,Ampla Concorrência (AC),Primeira,66,60.0,80.0,711.0,40.0,424,39,
IME,Matemática (Lic),2020,Ampla Concorrência (AC),Primeira,55,58.0,41.67,535.93,26.5,36,35,
Poli,Engenharia Civil,2021,Escola Pública (EP),Primeira,59,54.5,42.5,541.85,33.0,219,67,https://drive.google.com/open?id=1PHBh6ckONva4tRajGskp-cZAmul8FCcP
IME,Estatística (Bach),2021,Ampla Concorrência (AC),Segunda,60,51.0,60.83,595.0,28.0,221,55,https://drive.google.com/open?id=1PBjp4Q6pOdFWPXRUu7dNGM8Etn7I431i
Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Terceira,76,60.5,73.3,727.59,33.0,320,204,
Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Terceira,76,63.0,64.17,705.37,35.0,465,139,
FO,Odontologia,2021,Ampla Concorrência (AC),Primeira,70,64.5,74.17,721.48,37.5,11,11,
FEA,Administração Noturno,2021,Ampla Concorrência (AC),Primeira,64,65.0,70.83,689.81,35.0,82,56,https://drive.google.com/open?id=1VJ1Iv43Tgb3RDvVNWD-ObqiftMjUC7Ri
IME,Matemática (Lic),2021,Ampla Concorrência (AC),Primeira,57,66.5,33.33,54.0,38.0,544,53,
Poli,Engenharia Elétrica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,44,55.0,23.0,400.0,29.0,67,67,
Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Primeira,78,68.0,61.67,721.11,40.0,357,105,https://drive.google.com/open?id=1C7tkyLuAbeG2lq-ctLswNaMfMa2KEn7T
Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,77,73.0,69.17,759.07,41.5,165,51,https://drive.google.com/open?id=1tgHKNOwqO6JvRtm2X4PjY3hTzDS2b6Vw
IP,Psicologia,2021,Escola Pública (EP),Primeira,70,61.0,60.83,665.37,32.0,5,5,https://drive.google.com/open?id=1Om4Bf-DTUd9yZF0qYtRoMU3SYDSXW73T
ESALQ,Gestão Ambiental,2021,Ampla Concorrência (AC),Primeira,50,51.5,40.0,490.19,30.0,15,15,
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,69,74.5,62.5,712.22,44.5,31,31,https://drive.google.com/open?id=1UYRb0Jkq7pMRWNYuMFY-f0OrLBWhnbbR
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,74,68.0,74.17,747.96,36.5,15,15,
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,71,70.5,82.5,772.96,41.5,7,7,https://drive.google.com/open?id=1pasoZHl5SgWvsdUvZRdRx4pk-CWLuQCp
IP,Psicologia,2021,Escola Pública (EP),Primeira,64,60.0,64.17,650.93,28.0,8,8,
IP,Psicologia,2021,Escola Pública (EP),Primeira,70,57.0,67.5,674.26,30.0,3,3,https://drive.google.com/open?id=1bor_axLe3b7mHLyyBNkak85xb_xWvcv0
Poli,Engenharia Naval,2021,Ampla Concorrência (AC),Primeira,74,70.5,61.67,714.63,41.0,403,48,https://drive.google.com/open?id=19ICwjdpWe5KKCj8qvfuqf4jeCI3Hhlaw
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,77,64.5,69.17,730.74,38.0,22,22,https://drive.google.com/open?id=11u69sxFytjEDOgtjxyN_gpXe6BvzLcM2
FORP,Odontologia,2021,Escola Pública (EP),Primeira,52,54.0,55.83,558.7,35.0,10,10,https://drive.google.com/open?id=1YOXpvu2NO499ItjsT14n1JVARpp77pIs
ICMC,Bacharelado em Ciência da Computação - integral,2021,Escola Pública (EP),Primeira,65,68.5,40.0,602.41,36.5,34,25,
ICMC,Sistemas de Informação (noturno),2020,Ampla Concorrência (AC),Primeira,52,42.0,39.17,463.15,31.0,17,17,
ICMC,Bacharelado em Ciências da computação,2021,Ampla Concorrência (AC),Primeira,67,55.5,81.67,705.37,26.5,62,53,
FORP,Odontologia,2021,Escola Pública (EP),Primeira,58,54.0,41.0,522.0,36.5,13,13,
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,75,59.5,70.83,712.22,34.5,32,32,
ICMC,Bacharelado em Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,77,73.0,54.17,709.07,43.0,59,58,
ICMC,Ciências de Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Segunda,41,54.0,25.83,417.96,32.0,42,32,
Poli,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,80,57.5,94.17,801.85,31.0,59,39,
FEA,Ciências Atuariais,2021,"Pretos, Pardos e Indígenas (PPI)",Segunda,52,47.0,32.5,457.59,29.5,54,21,
EESC,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,62,60.0,32.5,537.96,37.0,31,28,
ESALQ,Engenharia Agronômica,2021,Escola Pública (EP),Primeira,58,52.0,40.83,524.26,28.5,13,13,
IQSC,Química,2021,Escola Pública (EP),Primeira,43,42.5,35.83,420.37,23.5,10,10,
EACH,Sistemas de Informação,2021,Escola Pública (EP),Segunda,61,58.0,29.17,516.48,36.5,87,48,
IQSC,Química,2021,Ampla Concorrência (AC),Primeira,51,50.0,52.5,530.56,33.0,15,15,
FFCLRP,Pedagogia,2021,Ampla Concorrência (AC),Primeira,47,64.5,51.67,561.3,40.0,2,2,https://drive.google.com/open?id=1T3mJk-JSAiE_qGEH-9mjaVLHNg6m4Clg
ECA,Com. Social: Publicidade e Propaganda,2021,Ampla Concorrência (AC),Primeira,62,57.67,64.17,635.74,26.67,11,11,
ECA,Com. Social: Publicidade e Propaganda,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,67,71.0,58.33,679.26,44.5,1,1,
ECA,Com. Social: Publicidade e Propaganda,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,40,66.0,42.5,509.81,43.0,4,4,https://drive.google.com/open?id=1FEunRyOAnbD38eVJEFrs-7wSdLfGzKyy
ECA,Com. Social: Publicidade e Propaganda,2021,Ampla Concorrência (AC),Primeira,63,67.0,54.17,637.22,41.0,10,10,https://drive.google.com/open?id=1onEHDebbyXVDf-YP5V2E39GmW6pR7T2d
ECA,Com. Social: Publicidade e Propaganda,2021,Ampla Concorrência (AC),Primeira,66,70.0,55.83,663.89,38.0,4,4,
IME,Matemática Aplicada e Computacional (Bach),2021,Ampla Concorrência (AC),Primeira,70,60.5,64.17,674.81,36.0,105,35,
Poli,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,80,76.0,70.0,782.96,39.5,91,58,https://drive.google.com/open?id=1rqKGu6G__2FJHkouIeDk7G-yeVaFEjAI
Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Primeira,75,60.5,74.17,726.67,30.0,328,97,https://drive.google.com/open?id=10vH0Ugm_msmuiD2Jn7xDObyvef2CLgi9
IME,Estatística (Bach),2021,Ampla Concorrência (AC),Primeira,64,59.0,54.17,614.26,29.5,193,48,https://drive.google.com/open?id=1nSnLL7nQ_W9njT0gcT8i_GyWkjib_7ex
IME,Matemática (Lic),2021,Ampla Concorrência (AC),Primeira,55,50.5,34.17,485.93,28.0,97,89,
IME,Matemática (Lic),2021,Ampla Concorrência (AC),Terceira,37,46.0,33.0,401.48,31.5,170,158,https://drive.google.com/open?id=1WmVnxGmrcx-InLpndTCpKqwVKTfmj1yg
IME,Matemática Aplicada e Computacional (Bach),2020,Ampla Concorrência (AC),Primeira,66,64.5,38.33,587.22,37.0,185,54,https://drive.google.com/open?id=1ey17LeeQpNX-53syVD34Lz2Jf4ynrxKL
IME,Matemática (Lic),2021,Ampla Concorrência (AC),Terceira,47,51.0,18.0,407.0,30.0,151,152,
IME,Estatística (Bach),2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,35,46.0,20.0,350.0,30.0,46,11,https://drive.google.com/open?id=1Rv0mPtGe5TXhNgA-6QT0hYmjVZm_gLZZ
IME,Matemática (Lic),2021,Escola Pública (EP),Primeira,48,42.5,23.33,397.22,27.5,19,19,https://drive.google.com/open?id=1rp33LHwef1tZKUqJeZsh3IwK50JPPJud
IME,Matemática (Lic),2021,Ampla Concorrência (AC),Primeira,63,49.5,50.0,565.0,29.5,42,39,https://drive.google.com/open?id=1Uf3EcfJzl0XdsV6-G4mjmyXHLSqdM5rH
IME,Estatística (Bach),2018,Ampla Concorrência (AC),Primeira,55,73.88,46.09,533.4,34.5,233,233,https://drive.google.com/open?id=19f0k6XD4_kLKA-N5iI7it5Fv36c6ooFQ
Poli,Engenharia de Produção,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,33,60.0,10.83,358.33,38.0,138,37,https://drive.google.com/open?id=1qq7cjcOcqg7_6vszITq-up7eNnym2T-r
IME,Ciência da Computação,2021,Escola Pública (EP),Primeira,66,60.0,50.83,613.89,37.0,27,26,https://drive.google.com/open?id=1JYDqR6WSFI1xjIeFQye0of_P4y4rfLGV
EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Terceira,61,47.5,80.83,653.7,26.0,132,83,
EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Primeira,72,66.0,48.33,647.78,38.5,139,68,https://drive.google.com/open?id=1SkmBxJO7GdLQ_5SYKwSgm4oIMRld5NkJ
Poli,Engenharia de Materiais ou Metalúrgica,2021,Escola Pública (EP),Primeira,56,58.0,35.86,520.19,30.0,254,66,https://drive.google.com/open?id=1eANBNexWAuKPwkTCJ3BsG2994juIobUy
ESALQ,Ciências Econômicas,2021,Escola Pública (EP),Primeira,60,55.0,46.67,561.11,31.5,7,7,https://drive.google.com/open?id=1hv4hwru57MKRUFTOl0R_InI9eHijGaeq
FFLCH,História,2021,Ampla Concorrência (AC),Primeira,67,71.5,59.17,683.7,38.0,13,12,https://drive.google.com/open?id=1R6sDejCg9X0trvvTpUnTOKBg0CSceM5u
IRI,Relações Internacionais,2021,Ampla Concorrência (AC),Primeira,85,74.0,60.83,764.26,39.5,12,12,https://drive.google.com/open?id=1BjkHgaPXt5u7Dwu-38mRCPoaMUOyNP9b
FEARP,Administração,2021,Escola Pública (EP),Primeira,51,54.0,42.5,514.26,28.0,19,13,https://drive.google.com/open?id=1hqMLYmLpLo5N5V_HaTRcwgiPclyc8ppx
ECA,Relações Públicas,2020,Ampla Concorrência (AC),Primeira,67,73.67,40.0,627.04,45.0,6,6,https://drive.google.com/open?id=11c4UbZnV3m_ANlJZDkTxuTTsxqeKNVXq
ECA,Artes Cênicas,2021,Ampla Concorrência (AC),Terceira,57,53.0,50.0,670.0,33.0,19,19,
IME,Matemática (Lic),2021,Escola Pública (EP),Primeira,49,55.0,42.5,506.48,33.5,6,6,https://drive.google.com/open?id=1mN5rTASApwCQXwNromPXrVePhDy_SPRR
FFLCH,História,2021,Ampla Concorrência (AC),Primeira,70,63.0,55.83,655.37,36.0,36,34,https://drive.google.com/open?id=1gRr8W20_iCRfEUjo6Qn26GKNdZk5Iu-o
ECA,Artes Cênicas,2021,Ampla Concorrência (AC),Primeira,57,72.5,56.67,697.0,46.0,14,14,https://drive.google.com/open?id=1pJ_eHLyjdBQ89Or0BYztNix7qhoxNeCC
ESALQ,Engenharia Agronômica,2021,Ampla Concorrência (AC),Primeira,58,68.5,60.83,645.93,41.5,19,19,https://drive.google.com/open?id=1SnmwaFLuIhqDb9VpUXKFDGmSPlcGnXYE
Poli,Engenharia Ambiental,2021,Ampla Concorrência (AC),Primeira,72,67.5,68.33,719.44,39.5,369,50,
ECA,Relações Públicas,2021,Escola Pública (EP),Primeira,53,63.5,38.33,535.74,41.0,3,3,https://drive.google.com/open?id=1cM_F8KzBAbhsNGONG--vo3s4y2bwuIKN
IME,Matemática (Bach),2021,Ampla Concorrência (AC),Primeira,68,65.5,70.83,706.3,40.0,64,30,
IME,Matemática Aplicada e Computacional (Bach),2021,Escola Pública (EP),Primeira,69,53.5,64.17,647.78,30.0,10,6,
IME,Matemática Aplicada e Computacional (Bach),2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,45,39.5,15.83,351.11,23.5,44,44,https://drive.google.com/open?id=15bGQQKj1uzZDc_RZSMac1817EjiDDmnY
IME,Matemática (Bach),2021,Ampla Concorrência (AC),Primeira,72,64.67,82.5,757.22,35.67,22,10,https://drive.google.com/open?id=1qecIIlzhRB7yYuSkq__IxVFIyV8MqQye
IME,Matemática (Lic),2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,38,39.0,1.67,276.3,26.5,13,12,https://drive.google.com/open?id=1uTcAcFNfl0-oiUg0XuHCC4nw_G5CE_fa
IME,Ciência da Computação,2021,Ampla Concorrência (AC),Segunda,73,64.0,75.0,733.7,36.5,30,29,https://drive.google.com/open?id=1G6g-cPdR18SqJwJersHkv-LrEszILFg9
ECA,Relações Públicas,2021,Ampla Concorrência (AC),Primeira,57,66.5,54.17,613.33,36.5,8,8,
ECA,Artes Visuais,2021,Ampla Concorrência (AC),Primeira,70,71.0,49.0,659.0,46.0,6,6,https://drive.google.com/open?id=1sld9HnRphhUeXQiMqCoxH5Bj7bm0cRcE
ECA,Biblioteconomia,2021,Ampla Concorrência (AC),Segunda,55,49.0,30.0,30.0,30.0,17,17,
FEA,Economia Diurno,2021,Escola Pública (EP),Primeira,61,69.5,65.0,674.26,37.0,4,4,https://drive.google.com/open?id=1HhJjxJ5uN6p0saNOKk8_-5loAWfvhN08
Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,80,60.0,75.83,749.07,32.0,211,136,https://drive.google.com/open?id=1ZDXni0CXPYk23uVBnhBjOIg3CMtr_0h_
IME,Matemática Aplicada (Bach),2021,Ampla Concorrência (AC),Primeira,84,57.5,65.83,722.22,37.0,56,20,
IME,Matemática Aplicada (Bach),2020,Ampla Concorrência (AC),Primeira,58,45.5,30.83,469.26,22.5,78,70,
IME,Matemática Aplicada (Bach),2021,Escola Pública (EP),Primeira,58,66.5,25.0,519.81,37.0,41,17,
FFLCH,História,2021,Ampla Concorrência (AC),Primeira,62,67.0,65.0,669.63,38.0,23,21,
ECA,Jornalismo,2021,Ampla Concorrência (AC),Primeira,68,75.67,71.67,742.96,39.67,6,6,https://drive.google.com/open?id=19Bwo6T3d8OWnXjga_y2n6zPtvBhleh4Q
EE-USP,Enfermagem- integral,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,41,47.5,40.0,443.52,31.5,9,9,https://drive.google.com/open?id=1Rtjhip091orpOPvNz_kZm0C4Cc0rv4dO
ECA,Com. Social: Publicidade e Propaganda,2021,Ampla Concorrência (AC),Primeira,68,68.0,55.0,661.85,41.5,5,5,
ECA,Jornalismo,2021,Escola Pública (EP),Primeira,63,71.0,61.67,675.56,38.5,1,1,
ECA,Jornalismo,2021,Ampla Concorrência (AC),Primeira,64,78.5,78.33,759.81,44.5,4,4,
ECA,Audiovisual,2021,Ampla Concorrência (AC),Primeira,75,62.5,59.17,683.33,40.0,14,14,https://drive.google.com/open?id=1bTeX_ervII5dRkzqZ3Kry_ScV_lpALNj
IME,Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,77,61.0,78.33,749.63,33.5,20,20,https://drive.google.com/open?id=1LeXFmxc5DAqPC-69QOI-q7WSH8fcNEQT
IME,Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,72,58.0,86.67,748.89,31.5,21,21,
IME,Ciência da Computação,2021,Escola Pública (EP),Primeira,66,60.5,49.17,610.0,34.5,29,28,https://drive.google.com/open?id=1MicCztz6cTRm4WvjldJTrlzLp-MGrKe3
IME,Ciência da Computação,2021,Escola Pública (EP),Terceira,67,57.5,43.33,584.26,36.5,38,36,https://drive.google.com/open?id=18Eswm7yT_BgWFkTB3FGc_vUjqPc6QEDD
FFCLRP,Ciências Biológicas,2021,Escola Pública (EP),Primeira,53,56.0,50.83,552.41,38.0,7,7,
IME,Matemática (Lic),2021,Escola Pública (EP),Primeira,47,45.5,46.67,481.3,25.0,8,8,
IME,Ciência da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,70,45.0,45.0,559.26,30.0,10,10,https://drive.google.com/open?id=1DPCPjrrEdGcF048mLL7bB2ax27ZJ19mG
ICMC,Bacharelado em Ciências da Computação (Integral),2021,"Pretos, Pardos e Indígenas (PPI)",Terceira,56,45.0,15.83,410.19,25.0,47,35,https://drive.google.com/open?id=1ZNT4AzkLiTOn1RVF7gZXUBOi9MmxslaH
IME,Matemática Aplicada e Computacional (Bach),2021,Escola Pública (EP),Primeira,52,56.5,35.83,500.37,33.5,54,28,https://drive.google.com/open?id=1EMU4b-5clD1SpAqnfVJBHdaZ0hdzDN6N
FEARP,Administração,2021,Ampla Concorrência (AC),Primeira,69,59.5,56.67,642.78,37.0,15,14,
FEARP,Administração,2021,Ampla Concorrência (AC),Primeira,71,54.0,44.17,590.19,32.5,46,42,
Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,82,49.0,90.0,767.04,25.0,143,73,https://drive.google.com/open?id=1VNaB4QEhUxUMrXbMD2ZwT0fiuTC4Kj7f
Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,66,59.5,74.17,690.0,38.5,33,15,https://drive.google.com/open?id=1D1GgVXMWtMLhNajNd_9dX2-R3JjoyeDi
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,74,72.0,80.0,780.74,42.0,4,4,https://drive.google.com/open?id=1ISHB7sYOu--Fh2yX1jqLUue5HB0IX3u1
IP,Psicologia,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,51,71.0,55.83,661.67,45.0,2,2,https://drive.google.com/open?id=1BwW1GabmDKWS4tn5H-eTiymKaqfd98QF
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,77,75.5,76.67,792.41,45.0,2,2,
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,72,73.5,63.33,719.07,35.0,27,27,
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,70,78.17,65.0,736.48,44.67,20,20,
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,74,69.0,65.83,723.52,36.5,25,25,https://drive.google.com/open?id=1D8BVWvBl8Bwrx9z7XM7ArcO0kjcYnD5U
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,73,75.17,77.5,779.26,39.67,5,5,https://drive.google.com/open?id=1YRQ8hsTbn9Xz6MqSQplDMrZ_76Hce-xz
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,77,65.0,72.5,743.52,37.5,16,16,
IQ,Química Noturno (Bach e Lic),2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,42,38.5,28.33,378.33,23.0,14,13,
FD,Direito Noturno,2021,Ampla Concorrência (AC),Terceira,74,65.5,58.33,686.85,34.5,271,268,
FD,Direito Noturno,2021,Ampla Concorrência (AC),Primeira,73,64.0,61.67,689.26,31.0,259,256,
FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,72,77.33,67.5,749.44,43.33,54,53,
FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,76,77.5,68.33,767.59,45.0,26,26,
EESC,Engenharia Civil,2021,Ampla Concorrência (AC),Primeira,61,58.0,58.33,613.7,36.0,27,27,
FEA,Administração Diurno,2021,Ampla Concorrência (AC),Primeira,67,74.5,59.17,693.7,45.0,79,52,https://drive.google.com/open?id=1OT2zsCaKRGCaLEkLLfPSlTwY9KrlcsN3
IME,Ciência da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Segunda,54,58.0,6.0,413.0,45.0,45,45,
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,79,70.0,64.17,739.81,43.0,19,19,
IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,72,74.0,77.5,771.67,46.5,8,8,https://drive.google.com/open?id=151USDrom3wFn7DyNo4fKfcEmDrHskrXp
Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,86,76.5,85.33,859.63,39.5,7,6,
Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,78,71.5,66.67,749.44,46.5,206,106,https://drive.google.com/open?id=153TmBF2kGcNVxTBXG-mkUBvVPu37ze7Q
Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,77,66.0,77.0,763.0,34.0,149,83,
Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,59,68.5,60.83,649.63,39.5,58,29,
Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,85,52.5,89.17,787.04,26.5,2,2,https://drive.google.com/open?id=1DjurYUjb_s3cVG2_bbBiXYWY9CMWAr0U
FEARP,Economia,2021,Escola Pública (EP),Primeira,56,51.0,51.0,546.0,31.0,9,9,https://drive.google.com/open?id=13cnRulO5u2jPAHAExvgZsTvDDCMZjCO1
Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,65,50.5,66.67,631.3,30.0,3737,3737,
Poli,Engenharia de Minas,2021,Ampla Concorrência (AC),Após a terceira,74,59.0,67.5,695.74,34.5,537,63,
Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,68,53.0,65.0,645.19,32.0,64,34,https://drive.google.com/open?id=1iTI4CDxcH33wItaNnOQYTvflGt1unyaC
Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,74,84.0,78.33,815.19,50.0,36,25,
Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,80,62.5,86.67,793.52,33.5,72,46,
FD,Direito Noturno,2021,Ampla Concorrência (AC),Primeira,69,69.0,61.67,691.11,38.0,252,249,
FEARP,Economia Empresarial e Controladoria,2021,Escola Pública (EP),Primeira,73,60.0,53.33,648.15,37.0,1,1,https://drive.google.com/open?id=1AYc2b9fGhoBWta-HghoPB2uMa-rkSkY1
FFLCH,História,2021,Escola Pública (EP),Segunda,48,55.0,55.0,546.0,35.0,40,40,
EACH,Marketing,2021,"Pretos, Pardos e Indígenas (PPI)",Após a terceira,32,49.0,17.5,340.19,29.5,30,29,https://drive.google.com/open?id=1nnxMVH3qpDXVXv4B37GwDrXdhYh65A02
FFLCH,História,2021,Ampla Concorrência (AC),Primeira,58,53.0,58.33,585.93,25.0,119,118,https://drive.google.com/open?id=17eswL_E6dH7ck2IQvX-EQhFqG3oyfRs6
FCF,Farmácia Bioquímica,2021,Ampla Concorrência (AC),Primeira,65,66.5,52.5,637.41,44.5,68,68,https://drive.google.com/open?id=1mFkMNLsKnxeB-njW-X4wT_QllzCA_gDd
ECA,Educomunicação,2021,Ampla Concorrência (AC),Primeira,55,51.0,55.83,559.81,25.0,6,6,
ECA,Relações Públicas,2021,Escola Pública (EP),Primeira,62,50.5,48.33,559.07,35.5,1,1,
ECA,Relações Públicas,2021,Ampla Concorrência (AC),Primeira,62,61.5,48.33,595.74,36.5,14,14,
FEA,Ciências Atuariais,2021,Ampla Concorrência (AC),Primeira,73,64.0,61.67,689.26,38.0,85,19,
IFSC,Ciências Físicas e Biomoleculares ,2021,Ampla Concorrência (AC),Após a terceira,53,52.5,30.0,471.3,30.0,20,20,
FFLCH,História,2021,Ampla Concorrência (AC),Terceira,60,54.0,50.83,571.67,28.0,140,138,https://drive.google.com/open?id=1dTsILw80Sd0fPvKFEc3xawfxyI7E_YqL
FFLCH,História,2021,Ampla Concorrência (AC),Primeira,74,49.0,68.0,665.0,21.0,27,25,
FEA,Ciências Contábeis,2021,Ampla Concorrência (AC),Primeira,69,56.0,65.0,658.89,27.5,183,56,https://drive.google.com/open?id=1NpZIZq_uHcaGHtM_9c21TkT0wKWCXXru
EACH,Gestão de Políticas Públicas,2021,Ampla Concorrência (AC),Primeira,62,62.0,37.5,561.3,30.0,14,14,
IQSC,Química,2021,Escola Pública (EP),Primeira,47,51.5,36.67,467.96,30.0,9,9,https://drive.google.com/open?id=1N2eJnO-nKh7MNQFBm87ZZecVf8GIVFG7
Poli,Engenharia de Produção,2021,Escola Pública (EP),Após a terceira,48,68.5,42.5,547.78,41.5,205,60,https://drive.google.com/open?id=14NxzFySK4aL2psWVrQIXxtFFtxDwiDYm
FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,83,65.5,70.0,759.07,36.5,39,39,
FAU,Design,2021,Ampla Concorrência (AC),Primeira,71,60.0,62.5,671.3,34.5,14,14,
FEA,Economia Noturno,2021,Ampla Concorrência (AC),Primeira,61,65.0,72.5,684.26,37.0,99,88,https://drive.google.com/open?id=1PtRMq2P4_ytPLr4170L6a1BOUpAhMOOS
EACH,Marketing ,2021,Ampla Concorrência (AC),Primeira,54,63.0,50.0,576.0,33.0,14,14,https://drive.google.com/open?id=1fV-Ko5ibY4lKosMtbpGAHW6GecCoRQvW
EACH,Marketing ,2021,Ampla Concorrência (AC),Primeira,59,62.0,38.33,552.96,38.0,20,20,
EACH,Marketing,2021,Escola Pública (EP),Primeira,47,55.5,35.0,475.74,29.0,24,24,https://drive.google.com/open?id=1OSHvNAz78BOBc-8LlCvbeKqyc-OANfA8
EACH,Marketing,2020,Ampla Concorrência (AC),Após a terceira,56,52.0,27.5,472.41,30.0,45,45,https://drive.google.com/open?id=1aUsvJNSShZlr-cMkUodY3vvIHA--iPkZ
FFLCH,Geografia,2021,Ampla Concorrência (AC),Após a terceira,42,50.5,48.33,485.0,31.5,97,97,https://drive.google.com/open?id=1S4LTwdICVsFyPlOhyd7h4_qgfvYzJX10
ESALQ,Administração,2021,Escola Pública (EP),Primeira,44,52.5,20.83,407.41,35.0,8,8,
EESC,Engenharia Elétrica (energia e automação),2021,Ampla Concorrência (AC),Primeira,76,73.0,70.83,757.22,37.5,9,9,
EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,79,70.83,90.83,831.48,43.33,2,2,https://drive.google.com/open?id=1NCrAl2HpDruMa3kt8TtzRq1ytbXTOJon
